user_id,user_interest_summary,scene,data_type
1946664,"喜欢：用户偏好家庭用品和个人护理品类（如内衣、按摩器、足浴包、冬裤），关键词包括家庭积分、足疗养生、健康管理；品牌方面对唯品会等购物平台和餐饮品牌（如肯德基）感兴趣；使用场景主要为家庭环境、在线购物和健康养生。

不喜欢：用户不喜欢金融支付服务（如流量钱包、小荷包、黄金票）、积分兑换活动以及招聘相关特征（如兼职、手机分期），这些与点击的家庭用品和个人护理形成鲜明对比。",1,complete
742728,"喜欢：用户偏好红包奖励、现金领取和游戏化任务（如养殖鱼塘），偏好品类包括现金红包、任务进度和兑换活动，关键词涉及现金、红包、任务、养殖、兑换，品牌如支付宝，使用场景为在线任务、奖励领取和日常消费互动。

不喜欢：用户不喜欢回收服务、租赁服务和签到赚钱活动，偏好品类如二手回收、租机和签到赚钱，关键词涉及回收、租赁、签到赚钱、提现，品牌如oppo，使用场景为二手数码回收、租赁平台和签到类任务。",1,complete
1472089,"喜欢：该用户偏好现金红包、攒现金奖励等品类，关键词包括现金、红包、到店支付，品牌如支付宝，使用场景为到店支付、任务奖励和理财服务（基于点击商品标题如""到店付款领红包攒现金""、服务使用实体如""领现金红包""和""到店支付""、搜索关键词如""现金红包""和""到店支付""）。

不喜欢：用户不喜欢家居用品（如衣帽柜、置物架）、母婴产品（如婴儿纸尿裤）、运动相关商品，以及储蓄计划如支付宝小荷包（基于未点击商品实体词如""衣帽柜""、""婴儿纸尿裤""、""运动""和""支付宝小荷包""，与点击行为中现金红包和支付服务特征相反）。",1,complete
184252,"喜欢：用户偏好通信服务品类，关键词包括话费充值、流量服务、电话费、账单查询等，品牌如中国移动，使用场景涉及日常通信管理、话费充值、流量查询和移动业务办理。

不喜欢：用户不喜欢金融投资品类，关键词如基金、指数、分析师、投资等，品牌如大成基金、兴业证券，使用场景为投资理财、基金猜涨和指数分析。",1,complete
1021657,"喜欢：该用户偏好公共交通品类（如公交和地铁），关键词包括公交、乘车、线路图和低碳出行，品牌涉及公共交通服务（如时华），使用场景为城市出行导航和低碳通勤。  
不喜欢：用户不喜欢其他出行方式品类（如停车和加油），关键词包括乘车码和免费停车，使用场景为非公共交通出行。",1,complete
992727,"喜欢：用户偏好外卖餐饮（如饿了么职工餐厅）、现金红包和日常个人护理用品（湿巾、棉柔巾），关键词集中于饿了么、红包、基金（医药和消费类），品牌涉及饿了么、支付宝，使用场景为便捷点餐、红包领取及简单理财服务。

不喜欢：用户不喜欢任务型赚钱应用（需签到或提现）、复杂投资工具（如指数晴雨表）及无关产品（如手机），基于未点击商品特征与点击行为相反。",1,complete
748375,"喜欢：该用户偏好金融理财品类，关键词包括月月赚、任务、红包和转账，品牌如中信银行和支付宝（基于搜索关键词），使用场景涉及个人财务管理、理财任务和红包领取（源自点击商品和服务使用实体）。
不喜欢：该用户不喜欢非金融相关的内容，如停车服务（机场停车）、工作招聘（驾校、收银员）以及与理财无关的实体（奈雪の茶），这些特征均来自未点击商品中与点击行为相反的领域。",1,complete
1685142,"喜欢：用户偏好赚钱任务和红包奖励类内容，偏好品类包括日常用品（如湿巾、棉柔巾）和金融任务服务；关键词如现金、红包、任务、转账红包；品牌涉及支付宝（从服务使用实体）；使用场景为在线任务完成、日常消费和现金领取活动，突出月月赚、多多有礼等平台。

不喜欢：用户对求职招聘和兼职工作相关的内容不感兴趣，基于未点击商品如找工作、招聘信息、兼职岗位等特征，与点击行为中的赚钱任务相反。",1,complete
1141994,"喜欢：用户偏好快餐小吃和物流服务品类（如炸串、烤冷面、海底捞），关键词包括口碑、团购和支付宝，品牌涉及海底捞、华为和支付宝相关服务，使用场景聚焦在线团购、生活缴费和娱乐消费（如电影购票、餐饮消费）。

不喜欢：用户不喜欢商家寄件服务，特别是与打印、地址管理和寄递相关的特征（如一联单、打印机、寄件地址）。",1,complete
42909,"喜欢：用户偏好金融支付和优惠活动，包括品类如消费金、红包、在线购物和酒店预订；关键词如消费券、积分、支付宝；品牌如阿里妈妈、携程、锦江酒店；使用场景在日常消费、在线支付和旅行预订。
不喜欢：用户不喜欢投资理财类内容，如基金、证券、指数等，基于未点击商品的特征。",1,complete
1735031,"喜欢：该用户偏好食品品类如水果（砂糖桔、蓝莓、千禧小番茄）、乳制品（鲜牛乳、伊利安慕希）和调味品（生抽酱油、芝麻香油），关键词包括红包、现金、签到、任务和集分宝，品牌如新希望、伊利、心相印、永辉超市和支付宝，使用场景涉及在线服务（如集集星球签到任务、外卖红包兑换）、超市购物（百大合家福门店自提）和金融服务（中信银行信用卡申请、话费充值）。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢投资理财品类（如基金经理、基金）、非食品租赁服务（如逗鱼租机、机蜜租机）、以及女装和婴儿用品（如婴儿纸尿裤、房贷计算），具体表现为避开招商银行信用卡申请、天天签到服务和洗衣液等实体。",1,complete
1503857,"喜欢：用户偏好通信服务和金融服务品类，关键词集中于王卡、免流卡、话费充值和信用卡申请，品牌包括中国联通、浦发银行、中信银行和交通银行，使用场景涉及日常省钱通信（如流量卡办理）和在线金融管理（如信用卡申请与红包领取）。

不喜欢：用户不喜欢招商银行信用卡申请、亲情卡服务和到店红包等特征，与点击行为中偏好其他银行（如浦发、中信）和通信服务（如流量卡而非亲情卡）形成明显反差。",1,complete
789277,"喜欢：用户偏好现金管理任务（如提现、签到、做任务）和日常实用品类（如电话费支付、湿巾、棉柔巾），关键词包括提现、电话费、任务、现金红包，品牌涉及合创（基于点击商品标题），使用场景聚焦赚取额外收入、日常消费和账单支付。

不喜欢：用户不喜欢信用服务（如花呗相关）和储蓄产品（如笔笔攒），关键词包括花呗、储蓄卡、领地铁红包，使用场景涉及长期储蓄、打车服务（如花小猪）或特定红包方式（如到店付款攒现金）。",1,complete
1181007,"喜欢：用户偏好品类包括数字红包、话费充值、流量服务和出行服务（如打车），关键词如红包、话费、出行和会员，品牌如支付宝、中国移动和高德打车，使用场景涉及日常通信管理、出行便利和娱乐消费（如电影票兑换）。

不喜欢：用户不喜欢租赁服务、水电费充值，以及与中国联通相关的流量服务（如流量日包），与点击行为中的红包和话费偏好形成鲜明对比。",1,complete
1755280,"喜欢：用户偏好金融品类如信用卡申请和红包相关产品，关键词包括现金、红包、信用卡和财富号，品牌如中信银行和蚂蚁（蚂蚁投资者教育基地），使用场景涉及在线金融交易、红包分享和投资教育，基于点击行为显示对信用卡（如金卡、白金卡）、红包（如口令红包、零钱罐）及奖学金类内容的兴趣。

不喜欢：用户不喜欢保险相关产品，如商业保险或需要身份验证的服务，基于未点击行为（如相互宝）显示对保险、保费及身份证号等特征的回避，与点击行为中金融服务的偏好形成对比。",1,complete
1145101,"喜欢：该用户偏好金融借贷品类，如借钱额度和信用卡申请，关键词包括借款、额度、流量卡，品牌涉及360借条、中国联通和中信银行，使用场景为在线金融服务和通信套餐设置。
不喜欢：该用户不感兴趣于投资品类，如证券指数和基金，基于未点击商品的特征，关键词如指数、投资。",1,complete
311625,"喜欢：用户偏好出行服务品类（如打车，品牌涉及高德），金融服务品类（如黄金票和现金红包，品牌涉及支付宝、蚂蚁财富），以及会员福利（如钻石会员）；关键词包括打车、黄金票、折扣券；使用场景聚焦日常通勤（如使用高德打车）和金融理财（如参与黄金票活动）。

不喜欢：用户不喜欢实物黄金饰品（如黄金饰品，与点击的黄金票投资相反）、借款服务（如借条，与点击的现金红包理财相反），以及公共交通信息（如公交线路，与点击的打车服务相反）。",1,complete
1592472,"喜欢：偏好金融奖励和优惠活动品类，如红包、任务、月月赚、优惠券、电能、百货券等关键词；涉及品牌如支付宝、携程、考拉海购；使用场景包括在线理财、日常消费获取奖励（如攒现金、赚金币），以及任务型活动（如转账红包、零食券兑换）。

不喜欢：基于未点击商品，不喜欢消费金融、贷款计算、求职招聘相关内容，如征信、借款、贷款、岗位招聘等特征。",1,complete
1958967,"喜欢：用户偏好金融服务和现金奖励活动，关键词包括红包、现金、任务、签到和转账，品牌以支付宝为主，使用场景为通过在线平台（如支付宝）参与任务赚取现金红包，用于日常理财和额外收入。

不喜欢：用户不喜欢实体店支付（如到店付款攒现金）、银行转账以及非金融消费产品（如美妆、女装和数码），这些特征与点击行为中在线任务和现金奖励相反。",1,complete
1307599,"喜欢：该用户偏好个人护理品类如湿巾和棉柔巾，关键词包括红包和现金红包，使用场景涉及日常小额现金获取和便捷消费，品牌倾向与现金红包关联的支付宝相关服务（基于搜索关键词）。

不喜欢：用户不喜欢任务型赚现金方式，如涉及签到、做任务、金币或复杂金融特征（如信用贷、订单详情）的产品，与点击行为中直接红包+个人护理的特征相反。",1,complete
1831617,"喜欢：偏好金融理财和政府服务类应用，包括红包、现金红包、月月赚任务等品类；关键词如月月赚、红包、任务、社保、公积金；品牌如支付宝、蚂蚁财富；使用场景为日常理财、赚取现金和政府服务查询（如电子社保卡、失业保险认证）。

不喜欢：避免兼职招聘和小额赚取工具，如兼职、工作、提现相关品类；关键词如兼职、赚小钱、提现、电话费；品牌如青团社、合创；使用场景为求职平台和小额现金提取（如招聘众包、赚零花应用）。",1,complete
1507072,"喜欢：用户偏好出行服务（如打车、公交、火车租车）、在线互动活动（如答答星球）、金融理财（如红包、余额宝、社会保险）和公益环保（如垃圾分类回收），品牌包括滴滴出行、支付宝、华为、康师傅等，使用场景涉及日常通勤、家庭生活（如购电、电热水器）和在线娱乐（如电影相关搜索）。

不喜欢：用户不喜欢高端电子产品（如iPhone、Apple Watch）、空调设备（如格力空调）以及扭蛋游戏类内容，这些特征与点击行为中的出行和在线服务形成鲜明对比。",1,complete
601982,"喜欢：用户偏好金融理财品类，关键词包括现金、红包、黄金票和财运红包，品牌如蚂蚁财富（支付宝生态相关），使用场景为在线理财和现金奖励获取，体现对直接金融收益产品的兴趣。  
不喜欢：用户不喜欢任务型现金奖励系统（如签到、做任务）以及非金融相关产品（如箱包、运动鞋），基于未点击商品中与点击行为相反的特征，如任务、签到、商品箱包等实体词。",1,complete
391348,"喜欢：用户偏好金融投资品类，特别是模拟炒股和股票相关产品（如点击实体词中的""模拟炒股""、""股票""、""投资""），关键词集中于理财、投资和模拟炒股（从搜索关键词""理财""、""模拟炒股""和点击标题""模拟炒股""体现），品牌涉及招商银行、五粮液、隆基绿能等金融和上市公司（点击实体词高频出现），使用场景为支付宝平台上的日常理财服务（服务使用实体如""余额宝""、""蚂蚁财富""结合交易实体""浙大一院""显示医疗支付整合）。

不喜欢：用户不喜欢借贷服务和复杂金融分析产品，基于未点击商品中与点击投资行为相反的特征，如借贷品类（未点击实体词""360借条""、""借款""）、基金打新或证券评级（未点击标题""国信证券-模拟打新""、""广发证券分析师评股""），关键词和品牌涉及借条、还款及特定证券机构（未点击实体词""等额本金""、""中信保诚基金""）。",1,complete
1748720,"喜欢：用户偏好金融服务和任务平台，包括赚现金、领红包、签到任务、信用卡申请、话费充值、旧衣回收等；偏好品类为红包活动、通信服务（如流量卡）、回收服务；关键词如现金、红包、签到、任务、信用卡；品牌如众冠、鑫诺、中信银行、中国联通、支付宝；使用场景为日常省钱、在线赚零花钱、金融服务使用。

不喜欢：用户不喜欢与赚现金任务相反的特征，如租机分期、贷款计算、点餐服务、收支明细、货币汇率换算等，这些在未点击商品中常见，与点击行为中的直接任务和红包活动形成对比。",1,complete
1503382,"喜欢：用户偏好现金奖励和任务活动（如红包、集分宝、签到任务），品牌包括饿了么和书亦烧仙草，使用场景聚焦日常赚取现金、外卖点单及兑换生活用品（如牙刷），关键词涉及现金、领取现金、集集攒。
不喜欢：基于未点击商品，用户不喜欢金融风险产品（如保险、贷款）和数码回收服务（如二手手机租赁），这些特征与点击行为中的轻松赚现金相反。",1,complete
1125299,"喜欢：用户偏好移动通信服务相关品类，如话费充值、流量服务、转账支付和账单查询；关键词包括充值、话费、流量、转账、积分和查询；品牌涉及中国移动、华为、荣耀等；使用场景集中在日常支付、话费管理、流量查询和转账操作。

不喜欢：用户对金融投资、基金、猜涨跌等内容不感兴趣，避免点击相关商品，如基金投资、指数估值和猜涨跌活动。",1,complete
760278,"喜欢：偏好医疗保健服务品类，特别是医保相关服务（如河南医保、周口市中医院），关键词包括挂号预约、核酸开单、妇科门诊、医保支付和就诊码；品牌涉及支付宝（用于支付）和美团（关联服务）；使用场景为在线医疗就诊、医保查询与支付、核酸检测预约。

不喜欢：基于未点击商品，不偏好周口市中心医院相关服务，特别是发热门诊和住院服务；关键词如做核酸检测（与点击行为相反）未被选择；品牌如联想（Lenovo）和万辉未被点击，表明不感兴趣。",1,complete
1104592,"喜欢：该用户偏好出行服务品类（如顺风车和税务服务），关键词包括嘀嗒出行、打车券、医保和江苏税务（基于搜索关键词），品牌涉及嘀嗒、万顺和江苏税务（基于点击商品），使用场景主要为出行通勤和税务办理（基于交易和服务实体中的低碳出行、骑行、办税等）。

不喜欢：基于未点击商品中与点击行为相反的特征，用户不喜欢花小猪打车等特定打车服务（与点击的顺风车服务相反），以及核酸检测点、红包、口腔医院和家具店等健康检测、金融工具和零售服务（基于未点击实体词）。",1,complete
50711,"喜欢：用户偏好与赚钱奖励相关的活动，如现金红包、签到、提现、金币任务（关键词包括现金、红包、签到、赚钱、提现），涉及品牌支付宝；同时喜欢家居用品品类如内衣、鞋靴、清洁工具（如清洁刷、洗衣刷）、食品（如小面包、糕点），以及家居建材、家纺家饰；使用场景聚焦在线赚钱平台、日常家居维护和购物，体现对实用性和奖励机制的强烈兴趣。

不喜欢：用户不感兴趣于数码配件（如充电插座、散热器）、食品饮料、家纺家饰、箱包皮具等品类；也不喜欢租借服务、高端消费场所（如万象城）、钢琴等娱乐项目，以及随机红包或鱼塘类游戏；使用场景涉及缴费服务、租借和高端购物，与点击行为中的实用赚钱主题形成反差。",1,complete
800764,"### 用户兴趣偏好总结（场景1）

喜欢：该用户偏好金融理财和公益慈善品类，关键词包括探险、红包、公益，品牌如蚂蚁探险和银行相关服务，使用场景为在线参与探险游戏（如蚂蚁探险）和公益项目（如器官捐献），体现对互动式赚钱和慈善活动的兴趣。

不喜欢：该用户不喜欢股票基金品类，关键词如猜涨跌、指数，品牌如中信保诚基金和同花顺，使用场景为股票投资和基金分析工具（如模拟炒股），反映对预测性金融工具的回避。",1,complete
1605887,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好环保公益服务品类，如蚂蚁森林能量相关活动，关键词包括""绿色能量""和""支付宝""，品牌涉及支付宝生态（如蚂蚁森林），使用场景为在线公益参与和健康管理（基于点击行为、搜索关键词及服务使用实体如公益种树、医保）。

不喜欢：用户不喜欢回收服务、清洁产品及阅读应用品类，关键词如""回收""和""优惠券""，品牌如满婷和咪咕阅读，使用场景为旧物回收或优惠促销（基于未点击商品实体词如回收图书、洗面奶、咪咕阅读，与点击的蚂蚁森林能量服务形成相反特征）。",1,complete
911322,"喜欢：偏好旅游相关品类（如酒店、机票、门票、温泉）、物流服务（如商家寄件），关键词包括签证、旅游景点、车票，品牌如飞猪、菜鸟裹裹，使用场景集中于旅游预订（如酒店订房、景点门票购买）和商家寄件服务（如寄递地址管理）。

不喜欢：基于未点击商品，不喜欢个人快递服务（如中通、圆通等快递公司）、非旅游相关的物流品类（如包裹驿站、运费保险），以及无关品牌如华为笔记本电脑或红包营销。",1,complete
1499829,"喜欢：用户偏好通信服务品类，如电话卡和流量卡，关键词包括流量服务、电话费、充值话费、领卡和王卡，品牌倾向中国联通、浦发银行和中信银行，使用场景涉及话费充值、流量管理和信用卡申请办理。  
不喜欢：用户不喜欢其他银行的信用卡服务（如招商银行、平安银行和光大银行）以及非中国联通主导的流量卡办理（如联通全国流量卡或亲情卡）。",1,complete
638930,"喜欢：该用户偏好电子产品品类（如Apple和华为手机、平板）、金融理财关键词（现金、红包、任务）、品牌（Apple、华为、蚂蚁财富），以及使用场景如数字支付（支付宝转账、余额宝管理）、运动健康（骑行、走路）和日常消费（湿巾、棉柔巾等日用品），基于点击行为中高频出现的实体如""apple专区""、""现金红包""、""骑行""和""月月赚""。

不喜欢：用户不喜欢电动车相关品类（哈啰电动车、特斯拉）、以旧换新服务、电信卡币，以及特定赚钱活动形式（如天天赚小钱、签到领奖励），这些特征基于未点击商品中与点击行为相反的元素，如避开了""哈啰电动车""、""电信""和""天天赚小钱""，而点击了类似""月月赚""但未选择其变体。",1,complete
37459,"喜欢：偏好租赁服务（如人人租机、手机租赁）、优惠券（如零食券、百货券、代金券）、酒店预订（如锦江酒店、如家酒店）和游戏化活动（如集集星球、攒电能、抽奖）；关键词包括支付宝、消费金、电能、集步数；品牌如锦江酒店、携程、阿里妈妈；使用场景为积分积累、消费奖励、在线娱乐和充值服务。

不喜欢：偏好生活缴费（如水费缴费、账单管理）、花呗账单和投资理财（如指数晴雨表、基金）；关键词如花呗、投资、生活缴费；品牌如中信保诚基金、兴业证券；使用场景为账单支付、投资分析和签到赚现金任务。",1,complete
1894329,"喜欢：用户偏好理财品类（如月月赚、黄金票、现金红包），关键词包括转账、任务、积分和易捷加油，品牌涉及蚂蚁财富、中国移动和中石化，使用场景为日常支付（如加油、话费充值）、任务奖励活动（如集分宝、签到）和账单管理（如燃气费用、信用卡还款）。

不喜欢：用户不喜欢证件照服务、招聘求职平台和兼职应用，基于未点击商品如花小钱证件照和青团社招聘的特征（如电子版照片、求职就业、工作招聘），这些与点击的理财和支付服务相反。",1,complete
1801817,"喜欢：用户偏好交通管理和社会保障服务，如安全码、交管、医保等关键词，常用支付宝和浙里办平台，品牌涉及林美和王彦（基于交易实体），使用场景包括驾驶员业务、违章查询和政府服务（如浙运安全码和一单四状态操作）。

不喜欢：用户对快递单号查询和身份证照拍摄服务不感兴趣，基于未点击商品特征如通信号码和照片相关实体。",1,complete
1703535,"喜欢：该用户偏好公共服务、医疗和公证服务品类，关键词包括赣服通、支付宝、余额宝、花呗等，品牌如派悦坊，使用场景为日常生活事务处理（如政府证照办理、医疗咨询和公证服务）。

不喜欢：该用户不喜欢商业设计服务、甜食、珠宝、垃圾服务和流量服务品类，这些特征（如智能logo设计、甜蛋糕、珠宝、分类垃圾、流量服务）与点击的公共服务行为相反。",1,complete
215814,"喜欢：偏好品类包括流量服务和信用卡申请，关键词如流量卡、话费充值、赚零钱，品牌如中国联通、电信、中信银行，使用场景涉及通信优化（如免流卡办理）和金融服务获取（如信用卡办卡）。
不喜欢：基于未点击行为，用户不喜欢贷款产品（如伶俐贷）、信用卡还款服务（如招商银行还款），以及非中信银行的信用卡申请（如光大或浦发银行），同时避免洗衣凝珠等日常任务和特定红包任务（如摇现金奖励）。",1,complete
928609,"喜欢：用户偏好金融理财品类，如任务赚钱和现金红包；关键词包括赚零花、现金、红包和任务；品牌涉及蚂蚁财富、支付宝和余额宝；使用场景为在线理财、通过APP完成任务赚取奖励和日常支付消费。

不喜欢：基于未点击商品特征，用户不喜欢纸巾和镜架相关产品。",1,complete
914901,"喜欢：用户偏好个人护理品类如棉柔巾和湿巾，以及金融奖励品类如红包和现金红包；关键词集中于红包相关；品牌未在点击中明确体现，但服务使用涉及支付宝、余额宝；使用场景包括日常消费奖励和理财服务，体现在反复点击""赚一点""商品及其实体词组合。

不喜欢：用户不喜欢任务导向的奖励活动、签到服务及信用贷款相关的内容，基于未点击商品标题如""赚一点有奖""和实体词如任务、签到、信用贷款，与点击行为中简单直接的奖励特征相反。",1,complete
1324026,"### 用户兴趣偏好总结（场景1）
喜欢：该用户偏好通信服务品类，特别是流量卡和电话费相关；关键词包括流量服务、电话费、领卡；品牌偏好联通（如点击的联通阿里卡）；使用场景涉及移动支付和日常通信需求（基于点击商品和搜索关键词如阿里小宝卡、流量服务）。

不喜欢：基于未点击商品（如签到、现金领取、红包、信用卡申请），用户不喜欢签到任务、现金红包、信用卡办理、基金投资等金融游戏活动（与点击的通信服务特征相反）。",1,complete
643713,"### 用户兴趣偏好总结（场景1）
喜欢：偏好品类集中在数码产品租赁（如手机、电脑、平板）和车辆租赁；关键词涉及租机、免押金、信用免押、分期；品牌偏好Apple、华为、小米、神州租车；使用场景主要为租赁服务（如租手机、租车）、在线支付（如支付宝）和金融理财（如余额宝）。

不喜欢：基于未点击商品特征，用户对游戏电玩、办公耗材、美妆服饰、奢侈品（如手表）以及物流相关（如续租、还租）的内容不感兴趣，这些与点击的实用租赁服务特征相反。",1,complete
1051544,"喜欢：用户偏好日用品品类如棉柔巾和湿巾，关键词包括现金红包和红包，无特定品牌突出（基于点击实体词），使用场景涉及日常护理和小额金融奖励获取，例如通过支付宝等平台进行支付和奖励兑换。

不喜欢：用户不喜欢涉及任务、签到或提现的赚钱应用，如话费充值、抽奖和余额管理服务（基于未点击商品实体词中的相反特征，如做任务、签到赚钱和提现）。",1,complete
421757,"### 用户兴趣偏好总结（场景1）

喜欢：用户偏好医疗健康服务（如挂号、就诊卡）、数码电子产品（如手机、手机配件）、家居用品（如电视柜）、食品（如南瓜、小酥肉）、教育相关（如公共英语）和环保活动（如旧衣兑换）；关键词包括挂号、手机、公交；品牌如三星、华为、支付宝；使用场景涵盖医疗就诊、家庭生活、出行和环保。

不喜欢：用户对出行打车服务（如顺风车）、快递服务、酒店住宿和美容产品不感兴趣，基于未点击商品如哈啰顺风车、寄快递、酒店和腮红刷的特征与点击行为相反。",1,complete
54511,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好通信服务品类，包括手机卡、流量卡和话费充值；关键词集中于流量服务、话费充值、中国联通、王卡和免流卡；品牌偏好中国联通、腾讯大王卡、阿里宝卡和中信银行；使用场景涉及在线办卡、流量管理、话费在线充值及信用卡申请，尤其关注联通系产品的高性价比流量套餐和便捷激活服务。

不喜欢：用户不喜欢的内容基于未点击商品中与点击行为相反的特征，包括交通银行信用卡、联通全国流量卡办理、证件照服务及贷款产品如伶俐贷，表明对非偏好品牌（如交通银行）、非联通系流量卡、非通信相关服务（如证件照）及高风险金融产品缺乏兴趣。",1,complete
465927,"喜欢：用户偏好金融赚钱类应用，关键词包括现金、红包、任务、签到和提现，品牌如支付宝（高频出现），使用场景为日常小额现金奖励、任务完成和支付相关活动（如饿了么红包），偏好品类集中在简单直接的现金获取服务（如月月赚、赚小钱钱），避免复杂操作。

不喜欢：用户不喜欢理财投资和教育类服务，表现为未点击涉及基金、保险、资产管理或学习计划的内容（如蚂蚁金融教育基地），关键词如理财、投资、公益或金币，品牌如花小宝或oppo，使用场景偏向复杂金融管理或公益参与，与点击行为中简单赚钱任务形成反差。",1,complete
1998592,"喜欢：该用户偏好金融理财品类，特别是红包服务和任务赚钱应用；关键词包括现金、红包、月月赚、转账；品牌方面倾向支付宝；使用场景涉及移动支付、在线红包领取和日常任务赚钱，如通过支付宝参与月月赚活动获取现金奖励。

不喜欢：基于未点击商品，用户不喜欢签到系统、钻石奖励机制、电话费相关服务以及香水等非金融产品，这些特征与点击的现金红包和直接任务赚钱行为相反，反映出对间接或非核心金融机制的排斥。",1,complete
1905574,"喜欢：用户偏好金融理财和现金奖励活动，包括红包任务（如月月赚、转账红包）、黄金投资（如黄金票、现金红包）等品类；关键词涉及红包、现金、黄金、任务；品牌倾向蚂蚁财富和支付宝相关（如花呗）；使用场景为在线赚钱、日常理财和金融管理。

不喜欢：用户不喜欢银行转账服务、招聘平台、借款应用和分期付款，基于未点击行为中与点击相反的特征，如银行转账、招聘、借款、还款等。",1,complete
971336,"喜欢：该用户偏好求职招聘、兼职工作、出行服务（如打车租车）和家政服务（如保洁搬家）等品类，关键词包括招聘、兼职、出行和家政，品牌如滴滴出行和必胜客，使用场景主要在工作求职和日常出行中。  
不喜欢：基于未点击商品，用户不喜欢教育培训机构相关的兼职或副业工作，如培训项目和教培机构。",1,complete
288460,"喜欢：用户偏好现金红包、湿巾和棉柔巾等个人护理用品品类，关键词集中于现金奖励和红包，品牌涉及支付宝（如服务使用和交易中频繁出现），使用场景为在线支付、赚现金活动和日常消费（如游戏玩乐和缴费）。

不喜欢：用户不喜欢签到任务、电话费相关商品（如话费券）和香水等品类，基于未点击行为与点击相反的特征（如任务和签到实体词）。",1,complete
1811975,"喜欢：用户偏好日常生活用品品类（如食品中的香肠、橙汁饮料、旺仔牛奶，日用品中的文件夹子、学生用品），关键词涉及证件服务（如临时乘机证明、二代身份证）、健康管理（医保、社保卡搜索）和支付场景（余额宝、花呗），品牌倾向支付宝、统一、伊利等，使用场景聚焦日常生活支付、缴费（电费、燃气）及公益服务（芭芭农场、蚂蚁庄园）。

不喜欢：用户不喜欢消费电子产品（如三星、华为手机、平板）和日常物品（水杯），以及顺风车服务，这些特征与点击的证件实用服务形成鲜明对比。",1,complete
1935390,"喜欢：用户偏好交通出行服务（如滴滴出行打车、专车、租车）、直接现金红包奖励（如支付宝红包、赚一点现金）、电子产品品牌（华为、小米、苹果）、生活用品（湿巾、棉柔巾）以及食品（烧烤、香辣小龙虾）；使用场景集中于日常通勤、在线支付和小额现金获取，关键词包括红包、滴滴出行、赚一点、现金。

不喜欢：用户不喜欢需要完成任务、签到或抽奖才能获取奖励的机制（如做任务赚现金、金币收集），以及相关实体如话费充值、任务进度、签到福利，这与点击行为中直接获取现金红包的特征相反。",1,complete
1738717,"喜欢：该用户偏好金融奖励和通信服务类内容，包括现金红包（如支付宝红包、签到领现金）、手机回收（如苹果、小米设备回收）、信用卡申请（品牌偏好中信银行）和电信服务（如星卡办理）；关键词涉及现金、红包、回收、信用卡、星卡；品牌集中于支付宝、中信银行、电信；使用场景为日常赚钱活动（签到、抽红包）、金融产品申请、设备回收及通信服务。

不喜欢：用户不喜欢其他银行的信用卡申请（如交通银行、平安银行、招商银行）、流量卡服务（如联通流量卡）、信用卡还款相关（如查账还款、房贷）以及特定形式的话费充值（如充值话费、手机流量充值），这些特征与点击行为相反，体现对非偏好品牌和还款场景的回避。",1,complete
1479537,"喜欢：用户偏好金融赚钱活动和个人护理品类，关键词包括红包、现金红包、任务、月月赚，品牌涉及拼多多（基于""多多有礼""和交易行为），使用场景为日常省钱、在线任务赚钱和个人卫生管理（如湿巾、棉柔巾）。

不喜欢：用户不喜欢香水、家居用品、母婴产品和高端电子产品（如香水、香熏、纸尿裤、家纺、apple watch、iphone14），基于未点击商品中这些特征与点击的赚钱活动和个人护理主题相反。",1,complete
1219044,"喜欢：用户偏好快递服务（如顺丰速运、菜鸟）、红包活动（如现金红包、支付宝消费金）、咖啡相关产品（如咖啡豆、咖啡江湖）、牛奶（如集集牛奶）、租赁服务（如人人租机），关键词包括集集星球、饿了么、支付宝，品牌如御泥坊、华为，使用场景涉及日常支付、外卖点餐和任务互动（如集步、做任务）。  
不喜欢：用户不喜欢集分宝相关活动（如权益宝、集分宝）、签到小程序（如天天星球、每日签到）、现金领取活动，以及旧衣服回收、流量王卡等不相关服务，与点击行为相反的特征包括被动签到而非互动任务。",1,complete
1992831,"喜欢：用户偏好支付宝品牌的金融优惠活动，包括赚钱红包、领钱领券等关键词，涉及在线支付和获取优惠的使用场景，偏好品类为红包和优惠券服务。

不喜欢：用户对租机租赁、二手回收和维修服务等不感兴趣，关键词如租机、回收、维修，与点击行为相反的特征体现在未点击商品中。",1,complete
26104,"喜欢：用户偏好品类包括快餐食品（如麦当劳）、金融服务（如红包、转账）和通信服务（如话费充值、流量）；关键词如红包、任务、转账红包、月月赚；品牌如麦当劳、中国移动、支付宝；使用场景涉及日常消费、在线支付和现金奖励活动（如通过任务赚取红包）。

不喜欢：基于未点击行为，用户不喜欢求职招聘类内容，特征包括工作、招聘、公司信息和兼职相关实体（如青团社、求职就业、学历）。",1,complete
1162726,"喜欢：偏好金融投资品类，如基金指数（上证50、沪深300、中证银行）、黄金票和现金红包；关键词包括黄金、红包、证券保险；品牌涉及蚂蚁财富和天弘基金；使用场景为在线理财、支付宝平台投资服务，结合公益和红包互动。

不喜欢：基于未点击行为，不喜欢黄金回收、金条购买和黄金价格查询服务，关键词如实时金价、美元，品牌如久久金管家和存金通，使用场景为被动监控或回收交易。",1,complete
